500412;ERVILHA TORTA;;2,00;0,00;-2,00;KG;140,00;0,00;-140,00
500687;ERVA DOCE;;0,02;0,00;-0,02;KG;10,00;0,00;-10,00
50291;CEBOLA ROXA;;18,80;0,00;-18,80;KG;201,20;0,00;-201,20
100048;OLEO DE SOJA;;115,00;13,50;-101,50;LT;752,23;88,31;-663,93
100051;TOMATE SECO;;2,00;0,60;-1,40;KG;176,30;52,89;-123,41
100076;SALVIA;;6,00;0,00;-6,00;KG;15,12;0,00;-15,12
100084;SAL REFINADO;;40,00;14,00;-26,00;KG;67,48;23,62;-43,86
100088;VINAGRE ALCOOL;;8,00;3,75;-4,25;LT;19,30;9,05;-10,26
100090;MAIONESE;;41,00;8,00;-33,00;KG;618,79;120,74;-498,05
100093;SAL GROSSO;;25,00;17,00;-8,00;KG;57,81;39,31;-18,50
100095;MOLHO SHOYO;;4,74;1,74;-3,00;LT;78,06;28,65;-49,40
100145;EXTRATO DE TOMATE;;40,32;2,00;-38,32;KG;454,62;22,55;-432,07
100196;SACHET SAL;;3.600,00;2,40;-3.597,60;UN;50,33;0,03;-50,29
100212;MOLHO INGLES;;5,00;4,00;-1,00;LT;3,61;2,89;-0,72
100271;CURRY;;1,00;1,50;0,50;KG;25,80;38,70;12,90
100273;CATCHUP;;13,92;1,00;-12,92;KG;214,06;15,38;-198,68
100275;CALDO DE GALINHA (KG);;3,02;3,00;-0,02;KG;53,05;52,70;-0,35
100297;MOSTARDA AMARELA;;9,00;1,30;-7,70;KG;224,08;32,37;-191,71
100302;PAPRICA PICANTE;;1,00;0,50;-0,50;KG;29,80;14,90;-14,90
100304;ACAFRAO;;1,00;0,00;-1,00;KG;27,15;0,00;-27,15
100309;PIMENTA (KG);;1,30;0,70;-0,60;KG;29,91;16,11;-13,81
100316;AZEITE DE OLIVA (LITRO);;13,00;6,50;-6,50;LT;1.222,06;611,03;-611,03
100327;SACHET AZEITE DE OLIVA;;500,00;300,00;-200,00;UN;259,24;155,54;-103,70
100385;MOLHO DE PIMENTA TABASCO;;7,00;8,00;1,00;UN;141,85;162,11;20,26
100430;LOURO;;0,01;0,00;-0,01;KG;5,00;0,00;-5,00
100475;SACHET VINAGRE 8ML;;1.075,00;950,00;-125,00;UN;159,05;140,55;-18,49
100595;ESSENCIA DE BAUNILHA;;2,00;1,50;-0,50;LT;33,17;24,88;-8,29
100701;OLEO COMPOSTO;;1,00;0,50;-0,50;LT;28,52;14,26;-14,26
100783;AZEITE DENDE;;1,00;0,80;-0,20;LT;59,85;47,88;-11,97
122011;ADOBO KG;;3,00;2,00;-1,00;KG;120,60;80,40;-40,20
122081;OLEO DE ALGODÃO;;159,80;51,50;-108,30;LT;1.526,96;492,10;-1.034,85
188333;CONDIMENTO BALSAMICO BRANCO 500ML;;2,00;0,00;-2,00;LT;77,92;0,00;-77,92
200226;VINHO COZINHA BAG BOX BRANCO/TINTO;;18,88;8,88;-10,00;LT;153,04;71,98;-81,06
500089;PIMENTA PRETA GRÃO;;1,00;1,50;0,50;KG;53,80;80,70;26,90
500180;AZEITE DE OLIVA COMPOSTO;;32,04;8,00;-24,04;LT;767,36;191,60;-575,76
500247;ACETO BALSÂMICO;;1,00;0,50;-0,50;LT;85,87;42,93;-42,93
